relation_id	parent_accession	child_accession	relation_type	source_database	query_id	verification_status	evidence_ids	notes
REL-P0008-00706	SRX3098300	SRR5938770	experiment_has_run	NCBI|ENA	Q0003|Q0004	verified	E-P0008-009|E-P0008-010	两库集合一致
REL-P0008-00707	SRX3098301	SRR5938771	experiment_has_run	NCBI|ENA	Q0003|Q0004	verified	E-P0008-009|E-P0008-010	两库集合一致
REL-P0008-00708	SRX3098301	SRR5938772	experiment_has_run	NCBI|ENA	Q0003|Q0004	verified	E-P0008-009|E-P0008-010	两库集合一致
REL-P0008-00709	SRX3098301	SRR5938773	experiment_has_run	NCBI|ENA	Q0003|Q0004	verified	E-P0008-009|E-P0008-010	两库集合一致
REL-P0008-00710	SRX3098301	SRR5938774	experiment_has_run	NCBI|ENA	Q0003|Q0004	verified	E-P0008-009|E-P0008-010	两库集合一致
REL-P0008-00711	SRX3098301	SRR5938775	experiment_has_run	NCBI|ENA	Q0003|Q0004	verified	E-P0008-009|E-P0008-010	两库集合一致
REL-P0008-00712	SRX3098301	SRR5938776	experiment_has_run	NCBI|ENA	Q0003|Q0004	verified	E-P0008-009|E-P0008-010	两库集合一致
REL-P0008-00713	SRX3098301	SRR5938777	experiment_has_run	NCBI|ENA	Q0003|Q0004	verified	E-P0008-009|E-P0008-010	两库集合一致
REL-P0008-00714	SRX3098301	SRR5938778	experiment_has_run	NCBI|ENA	Q0003|Q0004	verified	E-P0008-009|E-P0008-010	两库集合一致
REL-P0008-00715	SRX3098301	SRR5938779	experiment_has_run	NCBI|ENA	Q0003|Q0004	verified	E-P0008-009|E-P0008-010	两库集合一致
REL-P0008-00716	SRX3098301	SRR5938780	experiment_has_run	NCBI|ENA	Q0003|Q0004	verified	E-P0008-009|E-P0008-010	两库集合一致
REL-P0008-00717	SRX3098301	SRR5938781	experiment_has_run	NCBI|ENA	Q0003|Q0004	verified	E-P0008-009|E-P0008-010	两库集合一致
REL-P0008-00718	SRX3098301	SRR5938782	experiment_has_run	NCBI|ENA	Q0003|Q0004	verified	E-P0008-009|E-P0008-010	两库集合一致
REL-P0008-00719	SRX3098301	SRR5938783	experiment_has_run	NCBI|ENA	Q0003|Q0004	verified	E-P0008-009|E-P0008-010	两库集合一致
REL-P0008-00720	SRX3098301	SRR5938784	experiment_has_run	NCBI|ENA	Q0003|Q0004	verified	E-P0008-009|E-P0008-010	两库集合一致
REL-P0008-00721	SRX3098301	SRR5938785	experiment_has_run	NCBI|ENA	Q0003|Q0004	verified	E-P0008-009|E-P0008-010	两库集合一致
REL-P0008-00722	SRX3098301	SRR5938786	experiment_has_run	NCBI|ENA	Q0003|Q0004	verified	E-P0008-009|E-P0008-010	两库集合一致
REL-P0008-00723	SRX3098301	SRR5938787	experiment_has_run	NCBI|ENA	Q0003|Q0004	verified	E-P0008-009|E-P0008-010	两库集合一致
REL-P0008-00724	SRX3098301	SRR5938788	experiment_has_run	NCBI|ENA	Q0003|Q0004	verified	E-P0008-009|E-P0008-010	两库集合一致
REL-P0008-00725	SRX3098301	SRR5938789	experiment_has_run	NCBI|ENA	Q0003|Q0004	verified	E-P0008-009|E-P0008-010	两库集合一致
REL-P0008-00726	SRX3098301	SRR5938790	experiment_has_run	NCBI|ENA	Q0003|Q0004	verified	E-P0008-009|E-P0008-010	两库集合一致
REL-P0008-00727	SRX3098301	SRR5938791	experiment_has_run	NCBI|ENA	Q0003|Q0004	verified	E-P0008-009|E-P0008-010	两库集合一致
REL-P0008-00728	SRX3098301	SRR5938792	experiment_has_run	NCBI|ENA	Q0003|Q0004	verified	E-P0008-009|E-P0008-010	两库集合一致
REL-P0008-00729	SRX3098301	SRR5938793	experiment_has_run	NCBI|ENA	Q0003|Q0004	verified	E-P0008-009|E-P0008-010	两库集合一致
REL-P0008-00730	SRX3098301	SRR5938794	experiment_has_run	NCBI|ENA	Q0003|Q0004	verified	E-P0008-009|E-P0008-010	两库集合一致
REL-P0008-00731	SRX3098301	SRR5938795	experiment_has_run	NCBI|ENA	Q0003|Q0004	verified	E-P0008-009|E-P0008-010	两库集合一致
REL-P0008-00732	SRX3098301	SRR5938796	experiment_has_run	NCBI|ENA	Q0003|Q0004	verified	E-P0008-009|E-P0008-010	两库集合一致
REL-P0008-00733	SRX3098301	SRR5938797	experiment_has_run	NCBI|ENA	Q0003|Q0004	verified	E-P0008-009|E-P0008-010	两库集合一致
REL-P0008-00734	SRX3098301	SRR5938798	experiment_has_run	NCBI|ENA	Q0003|Q0004	verified	E-P0008-009|E-P0008-010	两库集合一致
REL-P0008-00735	SRX3098301	SRR5938799	experiment_has_run	NCBI|ENA	Q0003|Q0004	verified	E-P0008-009|E-P0008-010	两库集合一致
REL-P0008-00736	SRX3098301	SRR5938800	experiment_has_run	NCBI|ENA	Q0003|Q0004	verified	E-P0008-009|E-P0008-010	两库集合一致
REL-P0008-00737	SRX3098301	SRR5938801	experiment_has_run	NCBI|ENA	Q0003|Q0004	verified	E-P0008-009|E-P0008-010	两库集合一致
REL-P0008-00738	SRX3098301	SRR5938802	experiment_has_run	NCBI|ENA	Q0003|Q0004	verified	E-P0008-009|E-P0008-010	两库集合一致
REL-P0008-00739	SRX3098301	SRR5938803	experiment_has_run	NCBI|ENA	Q0003|Q0004	verified	E-P0008-009|E-P0008-010	两库集合一致
REL-P0008-00740	SRX3098301	SRR5938804	experiment_has_run	NCBI|ENA	Q0003|Q0004	verified	E-P0008-009|E-P0008-010	两库集合一致
REL-P0008-00741	SRX3098301	SRR5938805	experiment_has_run	NCBI|ENA	Q0003|Q0004	verified	E-P0008-009|E-P0008-010	两库集合一致
REL-P0008-00742	SRX3098301	SRR5938806	experiment_has_run	NCBI|ENA	Q0003|Q0004	verified	E-P0008-009|E-P0008-010	两库集合一致
REL-P0008-00743	SRX3098301	SRR5938807	experiment_has_run	NCBI|ENA	Q0003|Q0004	verified	E-P0008-009|E-P0008-010	两库集合一致
REL-P0008-00744	SRX3098302	SRR5938808	experiment_has_run	NCBI|ENA	Q0003|Q0004	verified	E-P0008-009|E-P0008-010	两库集合一致
REL-P0008-00745	SRX3098302	SRR5938809	experiment_has_run	NCBI|ENA	Q0003|Q0004	verified	E-P0008-009|E-P0008-010	两库集合一致
REL-P0008-00746	SRX3098302	SRR5938810	experiment_has_run	NCBI|ENA	Q0003|Q0004	verified	E-P0008-009|E-P0008-010	两库集合一致
REL-P0008-00747	SRX3098302	SRR5938811	experiment_has_run	NCBI|ENA	Q0003|Q0004	verified	E-P0008-009|E-P0008-010	两库集合一致
REL-P0008-00748	SRX3098302	SRR5938812	experiment_has_run	NCBI|ENA	Q0003|Q0004	verified	E-P0008-009|E-P0008-010	两库集合一致
REL-P0008-00749	SRX3098302	SRR5938813	experiment_has_run	NCBI|ENA	Q0003|Q0004	verified	E-P0008-009|E-P0008-010	两库集合一致
